Ağırlık(kg),İşlemci Arttırılmış Frekans(GHz),İşlemci Çekirdek Sayısı,İşlemci Temel Frekans(GHz),İşlemci Önbelleği(MB),Ram(Bellek) Boyutu(GB),Ram(Bellek) Frekansı(MHz),Ekran Boyutu(inç),Harici Ekran Kartı Belleği(GB),İşlemci Skoru,Medyan Fiyat,Ekran Kartı Skoru
0.024160305343511455,0.0009032258064516129,0.125,0.3404255319148936,0.09375,0.0078125,0.359375,0.0888888888888889,,0.009610262008733625,0.03267260636249262,
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0078125,0.359375,0.0888888888888889,,0.01124235807860262,0.038860502734485325,
0.027977099236641222,0.001032258064516129,0.125,,0.21875,0.0234375,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.04710247259095694,0.01381517129288671
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0390625,0.359375,0.0888888888888889,,0.01124235807860262,0.047827817290163555,
0.027977099236641222,0.001032258064516129,0.375,0.2978723404255319,0.21875,0.0078125,0.359375,0.14814814814814814,,0.034101528384279475,0.05501707448583973,0.1746450973918785
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.1328125,0.359375,0.0888888888888889,,0.01124235807860262,0.051903869360926384,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0390625,0.359375,0.14814814814814814,,0.016056768558951964,0.053957942845405296,
0.027977099236641222,0.000967741935483871,0.25,0.23404255319148937,0.21875,0.0234375,0.359375,0.14814814814814814,,0.01310807860262009,0.059446170436747374,0.1746450973918785
0.027977099236641222,0.001032258064516129,0.125,,0.21875,0.1484375,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.06249518576527075,0.01381517129288671
0.031793893129770996,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.04621023442113641,0.1746450973918785
0.026068702290076334,0.001032258064516129,0.375,0.2978723404255319,0.21875,0.0234375,0.359375,0.14814814814814814,,0.034101528384279475,0.05387449611009834,0.1746450973918785
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.05252651038590905,0.01381517129288671
0.026068702290076334,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0390625,0.359375,0.14814814814814814,,0.034101528384279475,0.059747862479780214,0.1746450973918785
0.011946564885496185,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0078125,0.359375,0.062962962962963,,0.034101528384279475,0.0629637712789175,0.1746450973918785
0.01881679389312977,0.001032258064516129,0.125,,0.21875,0.0234375,0.359375,0.0888888888888889,,0.034101528384279475,0.05269340385652297,
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.359375,0.14814814814814814,,0.034101528384279475,0.05436233856266208,
0.024160305343511455,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.05567822938865638,0.01381517129288671
0.026068702290076334,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0703125,0.359375,0.14814814814814814,,0.01124235807860262,0.04418825583485249,
0.027977099236641222,0.000967741935483871,0.125,0.276595744680851,0.09375,,,0.14814814814814814,,0.006624454148471615,0.06176984106606414,0.1746450973918785
0.027977099236641222,0.000967741935483871,0.25,0.23404255319148937,0.21875,0.0234375,0.359375,0.14814814814814814,,0.01310807860262009,0.055248157752843606,0.1746450973918785
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.1328125,0.359375,0.0888888888888889,,0.01124235807860262,0.04125478213983105,
0.027977099236641222,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.061063753305774515,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.05128764731558272,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0234375,0.359375,0.14814814814814814,,0.016056768558951964,0.04951600893521966,0.1746450973918785
0.024160305343511455,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.06405499781754692,0.005383853518551432
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.05484376203558682,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.061063753305774515,
0.02950381679389313,0.0010967741935483872,0.5,0.4893617021276595,0.34375,0.1171875,0.359375,0.14814814814814814,,0.013670305676855895,0.06322694944411636,0.1746450973918785
0.033702290076335885,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,,0.14814814814814814,,0.034101528384279475,0.05800831899761214,0.1746450973918785
0.033702290076335885,0.001032258064516129,0.125,,0.21875,0.0546875,,0.14814814814814814,,0.034101528384279475,0.054233958969882146,
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.1328125,0.359375,0.0888888888888889,,0.01124235807860262,0.04434873032582741,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0234375,0.359375,0.14814814814814814,,0.016056768558951964,0.04883559709348602,0.1746450973918785
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.05148021670475261,
0.03942748091603053,0.000967741935483871,0.25,0.276595744680851,0.21875,0.0234375,0.359375,0.14814814814814814,,0.010800218340611354,0.06950471153105503,0.1746450973918785
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.05148021670475261,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.057507638585770404,
0.027977099236641222,0.001032258064516129,0.125,,0.21875,0.0234375,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.05252651038590905,0.01381517129288671
0.01881679389312977,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.0888888888888889,,0.034101528384279475,0.0580917657329191,0.1746450973918785
0.033702290076335885,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,,0.14814814814814814,,0.034101528384279475,0.05708398592959663,0.1746450973918785
0.01919847328244275,0.0008387096774193549,0.125,0.0,0.15625,0.0546875,0.2759375,0.0888888888888889,,0.034101528384279475,0.06257863250057771,0.1746450973918785
0.027977099236641222,0.001032258064516129,0.125,,0.21875,0.0234375,0.359375,0.14814814814814814,,0.034101528384279475,0.060652938608878736,0.1746450973918785
,0.001032258064516129,0.25,,0.28125,0.0546875,0.0,0.0888888888888889,0.041666666666666664,0.034101528384279475,0.06267491719516266,0.005383853518551432
0.027977099236641222,0.000967741935483871,0.25,0.23404255319148937,0.21875,0.0234375,0.359375,0.14814814814814814,,0.01310807860262009,0.05683364572367577,0.1746450973918785
0.027977099236641222,0.000967741935483871,0.25,0.23404255319148937,0.21875,0.0859375,0.359375,0.14814814814814814,,0.01310807860262009,0.051204200580275756,0.1746450973918785
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0234375,0.359375,0.14814814814814814,,0.016056768558951964,0.053957942845405296,0.1746450973918785
0.027977099236641222,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0390625,0.359375,0.14814814814814814,,0.016056768558951964,0.05128764731558272,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.061063753305774515,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.05217988548540324,
0.027977099236641222,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0390625,0.359375,0.14814814814814814,,0.016056768558951964,0.053957942845405296,
0.027977099236641222,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.05484376203558682,
0.027977099236641222,0.001032258064516129,0.125,,0.21875,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.05916373533263152,0.01381517129288671
0.027977099236641222,0.000967741935483871,0.25,0.23404255319148937,0.21875,0.0234375,0.359375,0.14814814814814814,,0.01310807860262009,0.0628032967879426,0.1746450973918785
0.026068702290076334,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0390625,0.359375,0.14814814814814814,,0.01124235807860262,0.0462423293193314,
0.026068702290076334,0.0008064516129032258,0.125,0.3404255319148936,0.09375,0.0390625,0.234375,0.14814814814814814,,0.0029923580786026197,0.04845687729478522,
0.026068702290076334,0.0008064516129032258,0.125,0.3404255319148936,0.09375,0.0703125,0.234375,0.14814814814814814,,0.0029923580786026197,0.038828407836290345,
0.04706106870229008,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0234375,0.359375,0.21111111111111114,,0.034101528384279475,0.06678306416412047,
0.01881679389312977,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.0888888888888889,,0.034101528384279475,0.060652938608878736,
0.01919847328244275,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.0888888888888889,,0.034101528384279475,0.054612678768582945,0.1746450973918785
0.027977099236641222,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0390625,0.359375,0.14814814814814814,,0.016056768558951964,0.05060081649421008,
0.027977099236641222,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0390625,0.359375,0.14814814814814814,,0.016056768558951964,0.05928569594577246,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.05484376203558682,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.05965157778519527,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.07450509666983336,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.05194880221839936,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0546875,0.2759375,0.14814814814814814,,0.034101528384279475,0.07529463116542995,
0.02950381679389313,0.001032258064516129,0.125,,0.21875,0.1171875,0.2759375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.06322694944411636,0.01381517129288671
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.06406783577682491,
0.031030534351145042,0.000967741935483871,0.125,0.276595744680851,0.09375,0.0234375,0.2759375,0.14814814814814814,,0.006624454148471615,0.05235319793565615,0.1746450973918785
0.024160305343511455,0.0009999999999999998,0.125,0.425531914893617,0.15625,0.0234375,0.359375,0.0888888888888889,,0.01124235807860262,0.03491283025650243,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.06103165840757953,
0.027977099236641222,0.000967741935483871,0.25,0.23404255319148937,0.21875,0.0234375,0.359375,0.14814814814814814,,0.01310807860262009,0.055248157752843606,0.1746450973918785
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0390625,0.2759375,0.14814814814814814,,0.034101528384279475,0.0633617480165353,
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0703125,,0.14814814814814814,,0.0029923580786026197,0.04438082522402239,
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0859375,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.05838061981667394,0.01381517129288671
0.024160305343511455,0.000967741935483871,0.25,0.23404255319148937,0.21875,0.0703125,0.359375,0.0888888888888889,,0.01310807860262009,0.06193673453667805,
0.031793893129770996,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0390625,,0.14814814814814814,,0.0029923580786026197,0.04107505070993915,
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0234375,0.359375,0.0888888888888889,,0.01124235807860262,0.04343723521708989,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0546875,0.2759375,0.14814814814814814,,0.034101528384279475,0.07260507869669038,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.05514545407861966,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0703125,0.359375,0.14814814814814814,,0.016056768558951964,0.054124836316019206,
0.02950381679389313,0.0010967741935483872,0.5,0.4893617021276595,0.34375,0.0234375,,0.14814814814814814,0.041666666666666664,0.013670305676855895,0.060717128405268696,0.05818117175000633
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0546875,0.2759375,0.14814814814814814,,0.034101528384279475,0.06807327907155879,
0.027977099236641222,0.000967741935483871,0.25,0.425531914893617,0.21875,0.0546875,0.359375,0.14814814814814814,,0.01470524017467249,0.05607620612627417,
0.024160305343511455,0.0008064516129032258,0.0,0.3404255319148936,0.09375,0.0234375,,0.14814814814814814,,0.0029923580786026197,0.035843582304156935,
0.024160305343511455,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0390625,0.359375,0.0888888888888889,,0.01124235807860262,0.04595347523557655,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0390625,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.06084550799804863,0.01381517129288671
0.027977099236641222,0.000967741935483871,0.25,0.23404255319148937,0.21875,0.0234375,0.359375,0.14814814814814814,,0.01310807860262009,0.06110226718360849,0.1746450973918785
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0390625,0.2759375,0.14814814814814814,,0.034101528384279475,0.05407348447890723,
0.026068702290076334,0.0009999999999999998,0.0,0.425531914893617,0.15625,0.0703125,0.359375,0.14814814814814814,,0.01124235807860262,0.04977276812077952,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.05643566898605798,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.05643566898605798,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.06344519475184225,
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0390625,,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.04864944668395512,0.01381517129288671
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0390625,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.050459598942152156,0.01381517129288671
0.031793893129770996,0.0008387096774193549,0.125,0.0,0.15625,0.0234375,0.2759375,0.14814814814814814,,0.034101528384279475,0.07845276914781626,
0.02950381679389313,0.001064516129032258,0.25,0.276595744680851,0.46875,0.0234375,0.359375,0.14814814814814814,,0.015101528384279476,0.056063368166996176,
0.01576335877862595,0.001032258064516129,0.125,,0.21875,0.0234375,0.359375,0.0888888888888889,,0.034101528384279475,0.06791280458058387,
0.026068702290076334,0.001064516129032258,0.375,0.1702127659574468,0.21875,0.0234375,0.359375,0.14814814814814814,,0.016056768558951964,0.05269340385652297,
0.027977099236641222,0.001032258064516129,0.125,0.2978723404255319,0.21875,0.0546875,0.359375,0.14814814814814814,0.041666666666666664,0.034101528384279475,0.0747939507535882,0.01381517129288671
0.027977099236641222,0.000967741935483871,0.25,0.23404255319148937,0.21875,0.0234375,0.359375,0.14814814814814814,,0.01310807860262009,0.047827817290163555,0.1746450973918785
0.02950381679389313,0.0010967741935483872,0.5,0.4893617021276595,0.34375,0.0234375,,0.14814814814814814,,0.013670305676855895,0.06157727167689424,0.1746450973918785
